date,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1866-02-01,5.663,1.97,Wuhan,China,29.74N,114.46E
1866-03-01,9.791,1.697,Wuhan,China,29.74N,114.46E
1866-04-01,14.941,1.487,Wuhan,China,29.74N,114.46E
1866-05-01,21.839,1.124,Wuhan,China,29.74N,114.46E
1866-06-01,24.848,1.029,Wuhan,China,29.74N,114.46E
1866-07-01,29.142,1.402,Wuhan,China,29.74N,114.46E
1866-08-01,29.292,1.821,Wuhan,China,29.74N,114.46E
1866-09-01,23.426,0.89,Wuhan,China,29.74N,114.46E
1866-10-01,17.432,0.877,Wuhan,China,29.74N,114.46E
1866-11-01,11.025,1.46,Wuhan,China,29.74N,114.46E
1866-12-01,6.502,1.461,Wuhan,China,29.74N,114.46E
1867-01-01,3.372,1.205,Wuhan,China,29.74N,114.46E
1867-02-01,5.828,1.456,Wuhan,China,29.74N,114.46E
1867-03-01,11.21,1.64,Wuhan,China,29.74N,114.46E
1867-04-01,16.872,1.599,Wuhan,China,29.74N,114.46E
1867-05-01,21.291,1.001,Wuhan,China,29.74N,114.46E
1867-06-01,26.36,1.068,Wuhan,China,29.74N,114.46E
1867-07-01,29.049,1.704,Wuhan,China,29.74N,114.46E
1867-08-01,27.847,1.244,Wuhan,China,29.74N,114.46E
1867-09-01,23.61,1.342,Wuhan,China,29.74N,114.46E
1867-10-01,18.442,0.931,Wuhan,China,29.74N,114.46E
1867-11-01,11.152,2.026,Wuhan,China,29.74N,114.46E
1867-12-01,6.958,1.514,Wuhan,China,29.74N,114.46E
1868-01-01,4.426,2.209,Wuhan,China,29.74N,114.46E
1868-02-01,6.208,3.276,Wuhan,China,29.74N,114.46E
1868-03-01,10.165,1.358,Wuhan,China,29.74N,114.46E
1868-04-01,16.383,1.552,Wuhan,China,29.74N,114.46E
1868-05-01,20.968,1.342,Wuhan,China,29.74N,114.46E
1868-06-01,25.289,1.124,Wuhan,China,29.74N,114.46E
1868-07-01,29.102,0.903,Wuhan,China,29.74N,114.46E
1868-08-01,28.305,1.206,Wuhan,China,29.74N,114.46E
1868-09-01,23.967,1.233,Wuhan,China,29.74N,114.46E
1868-10-01,18.597,1.082,Wuhan,China,29.74N,114.46E
1868-11-01,11.86,1.362,Wuhan,China,29.74N,114.46E
1868-12-01,6.548,2.255,Wuhan,China,29.74N,114.46E
1869-01-01,4.214,2.145,Wuhan,China,29.74N,114.46E
1869-02-01,6.478,1.893,Wuhan,China,29.74N,114.46E
1869-03-01,10.152,1.575,Wuhan,China,29.74N,114.46E
1869-04-01,15.638,1.577,Wuhan,China,29.74N,114.46E
1869-05-01,22.204,1.307,Wuhan,China,29.74N,114.46E
1869-06-01,26.146,1.163,Wuhan,China,29.74N,114.46E
1869-07-01,29.698,1.488,Wuhan,China,29.74N,114.46E
1869-08-01,28.901,1.1,Wuhan,China,29.74N,114.46E
1869-09-01,24.547,1.097,Wuhan,China,29.74N,114.46E
1869-10-01,18.371,1.253,Wuhan,China,29.74N,114.46E
1869-11-01,10.859,1.78,Wuhan,China,29.74N,114.46E
1869-12-01,5.97,1.591,Wuhan,China,29.74N,114.46E
1870-01-01,3.677,1.283,Wuhan,China,29.74N,114.46E
1870-02-01,5.139,1.775,Wuhan,China,29.74N,114.46E
1870-03-01,11.125,2.357,Wuhan,China,29.74N,114.46E
1870-04-01,17.137,2.597,Wuhan,China,29.74N,114.46E
1870-05-01,22.192,1.291,Wuhan,China,29.74N,114.46E
1870-06-01,26.572,1.589,Wuhan,China,29.74N,114.46E
1870-07-01,29.374,1.441,Wuhan,China,29.74N,114.46E
1870-08-01,28.331,1.053,Wuhan,China,29.74N,114.46E
1870-09-01,24.151,1.622,Wuhan,China,29.74N,114.46E
1870-10-01,18.404,2.145,Wuhan,China,29.74N,114.46E
1870-11-01,10.691,1.378,Wuhan,China,29.74N,114.46E
1870-12-01,5.48,1.594,Wuhan,China,29.74N,114.46E
1871-01-01,4.013,1.967,Wuhan,China,29.74N,114.46E
1871-02-01,5.423,1.896,Wuhan,China,29.74N,114.46E
1871-03-01,11.13,1.726,Wuhan,China,29.74N,114.46E
1871-04-01,17.175,1.705,Wuhan,China,29.74N,114.46E
1871-05-01,22.663,2.056,Wuhan,China,29.74N,114.46E
1871-06-01,26.499,1.312,Wuhan,China,29.74N,114.46E
1871-07-01,29.539,1.175,Wuhan,China,29.74N,114.46E
1871-08-01,28.886,1.164,Wuhan,China,29.74N,114.46E
1871-09-01,24.582,2.052,Wuhan,China,29.74N,114.46E
1871-10-01,18.684,1.588,Wuhan,China,29.74N,114.46E
1871-11-01,10.844,1.04,Wuhan,China,29.74N,114.46E
1871-12-01,3.892,2.095,Wuhan,China,29.74N,114.46E
1872-01-01,3.535,2.941,Wuhan,China,29.74N,114.46E
1872-02-01,3.736,1.624,Wuhan,China,29.74N,114.46E
1872-03-01,10.571,1.333,Wuhan,China,29.74N,114.46E
1872-04-01,17.512,1.941,Wuhan,China,29.74N,114.46E
1872-05-01,22.285,1.074,Wuhan,China,29.74N,114.46E
1872-06-01,25.382,1.78,Wuhan,China,29.74N,114.46E
1872-07-01,30.006,2.226,Wuhan,China,29.74N,114.46E
1872-08-01,28.789,1.949,Wuhan,China,29.74N,114.46E
1872-09-01,24.056,0.914,Wuhan,China,29.74N,114.46E
1872-10-01,17.817,0.578,Wuhan,China,29.74N,114.46E
1872-11-01,11.535,1.12,Wuhan,China,29.74N,114.46E
1872-12-01,8.069,1.904,Wuhan,China,29.74N,114.46E
1873-01-01,2.604,1.881,Wuhan,China,29.74N,114.46E
1873-02-01,5.633,1.262,Wuhan,China,29.74N,114.46E
1873-03-01,9.723,1.041,Wuhan,China,29.74N,114.46E
1873-04-01,17.344,2.339,Wuhan,China,29.74N,114.46E
1873-05-01,21.696,1.793,Wuhan,China,29.74N,114.46E
1873-06-01,25.391,1.141,Wuhan,China,29.74N,114.46E
1873-07-01,28.981,1.327,Wuhan,China,29.74N,114.46E
1873-08-01,27.643,0.824,Wuhan,China,29.74N,114.46E
1873-09-01,24.26,1.044,Wuhan,China,29.74N,114.46E
1873-10-01,17.462,0.845,Wuhan,China,29.74N,114.46E
1873-11-01,12.248,1.268,Wuhan,China,29.74N,114.46E
1873-12-01,7.306,1.526,Wuhan,China,29.74N,114.46E
1874-01-01,2.1,1.66,Wuhan,China,29.74N,114.46E
1874-02-01,5.476,1.044,Wuhan,China,29.74N,114.46E
1874-03-01,9.451,1.703,Wuhan,China,29.74N,114.46E
1874-04-01,16.764,1.239,Wuhan,China,29.74N,114.46E
1874-05-01,21.046,1.083,Wuhan,China,29.74N,114.46E
1874-06-01,27.266,1.374,Wuhan,China,29.74N,114.46E
1874-07-01,28.657,1.843,Wuhan,China,29.74N,114.46E
1874-08-01,28.444,0.736,Wuhan,China,29.74N,114.46E
1874-09-01,24.529,0.979,Wuhan,China,29.74N,114.46E
1874-10-01,18.636,1.69,Wuhan,China,29.74N,114.46E
1874-11-01,10.551,1.352,Wuhan,China,29.74N,114.46E
1874-12-01,6.808,1.139,Wuhan,China,29.74N,114.46E
1875-01-01,2.712,1.056,Wuhan,China,29.74N,114.46E
1875-02-01,6.224,1.466,Wuhan,China,29.74N,114.46E
1875-03-01,11.282,1.817,Wuhan,China,29.74N,114.46E
1875-04-01,15.618,0.994,Wuhan,China,29.74N,114.46E
1875-05-01,22.778,1.499,Wuhan,China,29.74N,114.46E
1875-06-01,26.033,1.609,Wuhan,China,29.74N,114.46E
1875-07-01,29.061,0.962,Wuhan,China,29.74N,114.46E
1875-08-01,28.808,1.574,Wuhan,China,29.74N,114.46E
1875-09-01,23.508,0.918,Wuhan,China,29.74N,114.46E
1875-10-01,17.615,0.847,Wuhan,China,29.74N,114.46E
1875-11-01,11.11,1.557,Wuhan,China,29.74N,114.46E
1875-12-01,3.765,1.72,Wuhan,China,29.74N,114.46E
1876-01-01,2.086,1.561,Wuhan,China,29.74N,114.46E
1876-02-01,5.588,1.22,Wuhan,China,29.74N,114.46E
1876-03-01,10.249,2.212,Wuhan,China,29.74N,114.46E
1876-04-01,16.54,1.298,Wuhan,China,29.74N,114.46E
1876-05-01,21.894,2.031,Wuhan,China,29.74N,114.46E
1876-06-01,25.588,1.488,Wuhan,China,29.74N,114.46E
1876-07-01,28.495,1.035,Wuhan,China,29.74N,114.46E
1876-08-01,28.207,0.741,Wuhan,China,29.74N,114.46E
1876-09-01,23.702,0.813,Wuhan,China,29.74N,114.46E
1876-10-01,18.067,1.225,Wuhan,China,29.74N,114.46E
1876-11-01,10.912,1.249,Wuhan,China,29.74N,114.46E
1876-12-01,6.257,2.69,Wuhan,China,29.74N,114.46E
1877-01-01,3.491,1.862,Wuhan,China,29.74N,114.46E
1877-02-01,4.077,1.659,Wuhan,China,29.74N,114.46E
1877-03-01,9.942,1.427,Wuhan,China,29.74N,114.46E
1877-04-01,16.973,1.728,Wuhan,China,29.74N,114.46E
1877-05-01,21.279,1.074,Wuhan,China,29.74N,114.46E
1877-06-01,26.118,1.81,Wuhan,China,29.74N,114.46E
1877-07-01,28.657,1.178,Wuhan,China,29.74N,114.46E
1877-08-01,27.741,1.968,Wuhan,China,29.74N,114.46E
1877-09-01,23.914,0.794,Wuhan,China,29.74N,114.46E
1877-10-01,16.68,2.019,Wuhan,China,29.74N,114.46E
1877-11-01,11.701,2.053,Wuhan,China,29.74N,114.46E
1877-12-01,5.745,2.998,Wuhan,China,29.74N,114.46E
1878-01-01,1.005,2.992,Wuhan,China,29.74N,114.46E
1878-02-01,4.072,2.041,Wuhan,China,29.74N,114.46E
1878-03-01,10.928,1.445,Wuhan,China,29.74N,114.46E
1878-04-01,17.014,1.521,Wuhan,China,29.74N,114.46E
1878-05-01,21.543,1.428,Wuhan,China,29.74N,114.46E
1878-06-01,25.256,1.538,Wuhan,China,29.74N,114.46E
1878-07-01,29.324,1.187,Wuhan,China,29.74N,114.46E
1878-08-01,27.959,1.303,Wuhan,China,29.74N,114.46E
1878-09-01,24.659,1.517,Wuhan,China,29.74N,114.46E
1878-10-01,18.186,1.409,Wuhan,China,29.74N,114.46E
1878-11-01,12.202,1.235,Wuhan,China,29.74N,114.46E
1878-12-01,5.866,1.301,Wuhan,China,29.74N,114.46E
1879-01-01,3.746,0.965,Wuhan,China,29.74N,114.46E
1879-02-01,6.36,1.065,Wuhan,China,29.74N,114.46E
1879-03-01,9.528,0.974,Wuhan,China,29.74N,114.46E
1879-04-01,15.823,1.113,Wuhan,China,29.74N,114.46E
1879-05-01,22.026,1.319,Wuhan,China,29.74N,114.46E
1879-06-01,25.939,0.897,Wuhan,China,29.74N,114.46E
1879-07-01,29.394,1.712,Wuhan,China,29.74N,114.46E
1879-08-01,29.034,1.319,Wuhan,China,29.74N,114.46E
1879-09-01,24.277,0.837,Wuhan,China,29.74N,114.46E
1879-10-01,18.032,1.082,Wuhan,China,29.74N,114.46E
1879-11-01,12.555,1.288,Wuhan,China,29.74N,114.46E
1879-12-01,6.089,1.213,Wuhan,China,29.74N,114.46E
1880-01-01,2.686,1.187,Wuhan,China,29.74N,114.46E
1880-02-01,4.754,1.584,Wuhan,China,29.74N,114.46E
1880-03-01,10.465,1.111,Wuhan,China,29.74N,114.46E
1880-04-01,15.612,0.817,Wuhan,China,29.74N,114.46E
1880-05-01,22.18,1.233,Wuhan,China,29.74N,114.46E
1880-06-01,25.126,0.853,Wuhan,China,29.74N,114.46E
1880-07-01,27.626,1.848,Wuhan,China,29.74N,114.46E
1880-08-01,27.437,1.1,Wuhan,China,29.74N,114.46E
1880-09-01,24.194,0.914,Wuhan,China,29.74N,114.46E
1880-10-01,18.512,1.633,Wuhan,China,29.74N,114.46E
1880-11-01,10.28,2.017,Wuhan,China,29.74N,114.46E
1880-12-01,4.301,1.244,Wuhan,China,29.74N,114.46E
1881-01-01,3.3,1.087,Wuhan,China,29.74N,114.46E
1881-02-01,6.069,1.62,Wuhan,China,29.74N,114.46E
1881-03-01,8.528,1.543,Wuhan,China,29.74N,114.46E
1881-04-01,15.84,0.956,Wuhan,China,29.74N,114.46E
1881-05-01,21.439,1.136,Wuhan,China,29.74N,114.46E
1881-06-01,25.714,1.063,Wuhan,China,29.74N,114.46E
1881-07-01,29.006,0.771,Wuhan,China,29.74N,114.46E
1881-08-01,28.075,0.772,Wuhan,China,29.74N,114.46E
1881-09-01,23.72,0.727,Wuhan,China,29.74N,114.46E
1881-10-01,18.097,0.914,Wuhan,China,29.74N,114.46E
1881-11-01,12.129,0.98,Wuhan,China,29.74N,114.46E
1881-12-01,6.363,1.284,Wuhan,China,29.74N,114.46E
1882-01-01,4.597,1.123,Wuhan,China,29.74N,114.46E
1882-02-01,5.136,1.414,Wuhan,China,29.74N,114.46E
1882-03-01,9.979,1.432,Wuhan,China,29.74N,114.46E
1882-04-01,16.275,0.811,Wuhan,China,29.74N,114.46E
1882-05-01,21.605,1.043,Wuhan,China,29.74N,114.46E
1882-06-01,25.661,0.944,Wuhan,China,29.74N,114.46E
1882-07-01,28.18,0.858,Wuhan,China,29.74N,114.46E
1882-08-01,26.961,1.069,Wuhan,China,29.74N,114.46E
1882-09-01,23.738,0.758,Wuhan,China,29.74N,114.46E
1882-10-01,18.715,0.868,Wuhan,China,29.74N,114.46E
1882-11-01,10.883,1.11,Wuhan,China,29.74N,114.46E
1882-12-01,5.136,1.146,Wuhan,China,29.74N,114.46E
1883-01-01,2.837,1.144,Wuhan,China,29.74N,114.46E
1883-02-01,4.623,1.308,Wuhan,China,29.74N,114.46E
1883-03-01,10.015,1.641,Wuhan,China,29.74N,114.46E
1883-04-01,16.05,0.814,Wuhan,China,29.74N,114.46E
1883-05-01,20.722,1.453,Wuhan,China,29.74N,114.46E
1883-06-01,26.184,1.108,Wuhan,China,29.74N,114.46E
1883-07-01,28.545,0.755,Wuhan,China,29.74N,114.46E
1883-08-01,27.509,0.801,Wuhan,China,29.74N,114.46E
1883-09-01,23.29,1.453,Wuhan,China,29.74N,114.46E
1883-10-01,17.867,0.814,Wuhan,China,29.74N,114.46E
1883-11-01,10.735,0.902,Wuhan,China,29.74N,114.46E
1883-12-01,5.318,1.269,Wuhan,China,29.74N,114.46E
1884-01-01,4.516,1.19,Wuhan,China,29.74N,114.46E
1884-02-01,3.503,1.265,Wuhan,China,29.74N,114.46E
1884-03-01,9.379,0.874,Wuhan,China,29.74N,114.46E
1884-04-01,14.831,1.265,Wuhan,China,29.74N,114.46E
1884-05-01,20.189,1.691,Wuhan,China,29.74N,114.46E
1884-06-01,25.11,1.206,Wuhan,China,29.74N,114.46E
1884-07-01,28.339,0.743,Wuhan,China,29.74N,114.46E
1884-08-01,27.412,0.816,Wuhan,China,29.74N,114.46E
1884-09-01,24.156,0.862,Wuhan,China,29.74N,114.46E
1884-10-01,17.701,0.893,Wuhan,China,29.74N,114.46E
1884-11-01,9.868,1.44,Wuhan,China,29.74N,114.46E
1884-12-01,4.007,1.259,Wuhan,China,29.74N,114.46E
1885-01-01,2.531,1.307,Wuhan,China,29.74N,114.46E
1885-02-01,2.978,2.205,Wuhan,China,29.74N,114.46E
1885-03-01,9.387,1.639,Wuhan,China,29.74N,114.46E
1885-04-01,15.012,1.959,Wuhan,China,29.74N,114.46E
1885-05-01,21.268,1.173,Wuhan,China,29.74N,114.46E
1885-06-01,24.956,1.482,Wuhan,China,29.74N,114.46E
1885-07-01,27.868,1.272,Wuhan,China,29.74N,114.46E
1885-08-01,28.064,1.115,Wuhan,China,29.74N,114.46E
1885-09-01,23.116,0.889,Wuhan,China,29.74N,114.46E
1885-10-01,17.762,0.948,Wuhan,China,29.74N,114.46E
1885-11-01,10.284,1.399,Wuhan,China,29.74N,114.46E
1885-12-01,6.575,1.301,Wuhan,China,29.74N,114.46E
1886-01-01,2.824,1.179,Wuhan,China,29.74N,114.46E
1886-02-01,2.343,2.255,Wuhan,China,29.74N,114.46E
1886-03-01,9.802,0.964,Wuhan,China,29.74N,114.46E
1886-04-01,15.855,0.979,Wuhan,China,29.74N,114.46E
1886-05-01,21.467,0.985,Wuhan,China,29.74N,114.46E
1886-06-01,24.969,1.139,Wuhan,China,29.74N,114.46E
1886-07-01,28.46,1.227,Wuhan,China,29.74N,114.46E
1886-08-01,27.877,0.842,Wuhan,China,29.74N,114.46E
1886-09-01,23.024,1.342,Wuhan,China,29.74N,114.46E
1886-10-01,18.299,0.917,Wuhan,China,29.74N,114.46E
1886-11-01,11.311,1.226,Wuhan,China,29.74N,114.46E
1886-12-01,5.126,1.353,Wuhan,China,29.74N,114.46E
1887-01-01,2.383,1.157,Wuhan,China,29.74N,114.46E
1887-02-01,3.943,1.706,Wuhan,China,29.74N,114.46E
1887-03-01,9.808,1.217,Wuhan,China,29.74N,114.46E
1887-04-01,16.756,2.145,Wuhan,China,29.74N,114.46E
1887-05-01,21.182,1.272,Wuhan,China,29.74N,114.46E
1887-06-01,25.412,1.364,Wuhan,China,29.74N,114.46E
1887-07-01,28.69,1.026,Wuhan,China,29.74N,114.46E
1887-08-01,28.286,1.314,Wuhan,China,29.74N,114.46E
1887-09-01,24.551,0.874,Wuhan,China,29.74N,114.46E
1887-10-01,17.854,0.931,Wuhan,China,29.74N,114.46E
1887-11-01,11.611,1.188,Wuhan,China,29.74N,114.46E
1887-12-01,6.191,1.013,Wuhan,China,29.74N,114.46E
1888-01-01,4.478,1.382,Wuhan,China,29.74N,114.46E
1888-02-01,3.172,2.393,Wuhan,China,29.74N,114.46E
1888-03-01,10.717,1.013,Wuhan,China,29.74N,114.46E
1888-04-01,16.153,1.223,Wuhan,China,29.74N,114.46E
1888-05-01,21.732,0.847,Wuhan,China,29.74N,114.46E
1888-06-01,25.057,1.115,Wuhan,China,29.74N,114.46E
1888-07-01,29.1,1.017,Wuhan,China,29.74N,114.46E
1888-08-01,28.507,0.822,Wuhan,China,29.74N,114.46E
1888-09-01,23.964,0.804,Wuhan,China,29.74N,114.46E
1888-10-01,17.471,1.364,Wuhan,China,29.74N,114.46E
1888-11-01,11.875,0.967,Wuhan,China,29.74N,114.46E
1888-12-01,7.333,1.116,Wuhan,China,29.74N,114.46E
1889-01-01,2.056,1.396,Wuhan,China,29.74N,114.46E
1889-02-01,4.484,1.57,Wuhan,China,29.74N,114.46E
1889-03-01,10.553,0.906,Wuhan,China,29.74N,114.46E
1889-04-01,15.717,1.179,Wuhan,China,29.74N,114.46E
1889-05-01,21.196,1.239,Wuhan,China,29.74N,114.46E
1889-06-01,26.524,0.72,Wuhan,China,29.74N,114.46E
1889-07-01,29.22,1.496,Wuhan,China,29.74N,114.46E
1889-08-01,27.842,0.761,Wuhan,China,29.74N,114.46E
1889-09-01,23.335,0.951,Wuhan,China,29.74N,114.46E
1889-10-01,18.409,1.649,Wuhan,China,29.74N,114.46E
1889-11-01,11.372,0.928,Wuhan,China,29.74N,114.46E
1889-12-01,6.101,1.785,Wuhan,China,29.74N,114.46E
1890-01-01,3.864,1.038,Wuhan,China,29.74N,114.46E
1890-02-01,7.482,1.263,Wuhan,China,29.74N,114.46E
1890-03-01,8.958,1.663,Wuhan,China,29.74N,114.46E
1890-04-01,16.685,1.418,Wuhan,China,29.74N,114.46E
1890-05-01,22.258,1.462,Wuhan,China,29.74N,114.46E
1890-06-01,25.791,1.171,Wuhan,China,29.74N,114.46E
1890-07-01,28.855,0.808,Wuhan,China,29.74N,114.46E
1890-08-01,27.754,0.811,Wuhan,China,29.74N,114.46E
1890-09-01,22.899,0.972,Wuhan,China,29.74N,114.46E
1890-10-01,17.448,1.002,Wuhan,China,29.74N,114.46E
1890-11-01,12.288,1.158,Wuhan,China,29.74N,114.46E
1890-12-01,7.98,0.855,Wuhan,China,29.74N,114.46E
1891-01-01,4.961,1.289,Wuhan,China,29.74N,114.46E
1891-02-01,5.207,1.363,Wuhan,China,29.74N,114.46E
1891-03-01,9.992,0.799,Wuhan,China,29.74N,114.46E
1891-04-01,14.774,0.792,Wuhan,China,29.74N,114.46E
1891-05-01,21.933,1.143,Wuhan,China,29.74N,114.46E
1891-06-01,25.377,1.219,Wuhan,China,29.74N,114.46E
1891-07-01,28.231,0.703,Wuhan,China,29.74N,114.46E
1891-08-01,28.069,0.608,Wuhan,China,29.74N,114.46E
1891-09-01,24.171,1.102,Wuhan,China,29.74N,114.46E
1891-10-01,19.558,1.317,Wuhan,China,29.74N,114.46E
1891-11-01,11.755,0.947,Wuhan,China,29.74N,114.46E
1891-12-01,6.537,1.13,Wuhan,China,29.74N,114.46E
1892-01-01,4.167,1.33,Wuhan,China,29.74N,114.46E
1892-02-01,6.208,1.202,Wuhan,China,29.74N,114.46E
1892-03-01,8.717,1.523,Wuhan,China,29.74N,114.46E
1892-04-01,16.32,1.502,Wuhan,China,29.74N,114.46E
1892-05-01,20.743,1.088,Wuhan,China,29.74N,114.46E
1892-06-01,26.389,0.741,Wuhan,China,29.74N,114.46E
1892-07-01,28.752,0.89,Wuhan,China,29.74N,114.46E
1892-08-01,28.178,1.282,Wuhan,China,29.74N,114.46E
1892-09-01,23.024,0.942,Wuhan,China,29.74N,114.46E
1892-10-01,16.998,0.846,Wuhan,China,29.74N,114.46E
1892-11-01,11.802,1.062,Wuhan,China,29.74N,114.46E
1892-12-01,5.065,1.565,Wuhan,China,29.74N,114.46E
1893-01-01,1.872,1.791,Wuhan,China,29.74N,114.46E
1893-02-01,3.542,1.187,Wuhan,China,29.74N,114.46E
1893-03-01,10.421,1.167,Wuhan,China,29.74N,114.46E
1893-04-01,16.165,0.827,Wuhan,China,29.74N,114.46E
1893-05-01,20.821,0.971,Wuhan,China,29.74N,114.46E
1893-06-01,25.753,1.163,Wuhan,China,29.74N,114.46E
1893-07-01,28.365,0.957,Wuhan,China,29.74N,114.46E
1893-08-01,27.793,0.753,Wuhan,China,29.74N,114.46E
1893-09-01,24.508,1.113,Wuhan,China,29.74N,114.46E
1893-10-01,17.259,0.731,Wuhan,China,29.74N,114.46E
1893-11-01,10.584,1.044,Wuhan,China,29.74N,114.46E
1893-12-01,6.01,1.395,Wuhan,China,29.74N,114.46E
1894-01-01,4.204,1.968,Wuhan,China,29.74N,114.46E
1894-02-01,5.83,1.055,Wuhan,China,29.74N,114.46E
1894-03-01,10.225,1.329,Wuhan,China,29.74N,114.46E
1894-04-01,17.152,0.821,Wuhan,China,29.74N,114.46E
1894-05-01,21.449,0.802,Wuhan,China,29.74N,114.46E
1894-06-01,25.807,0.629,Wuhan,China,29.74N,114.46E
1894-07-01,29.033,0.924,Wuhan,China,29.74N,114.46E
1894-08-01,28.574,1.026,Wuhan,China,29.74N,114.46E
1894-09-01,23.819,1.231,Wuhan,China,29.74N,114.46E
1894-10-01,17.56,1.009,Wuhan,China,29.74N,114.46E
1894-11-01,12.008,1.206,Wuhan,China,29.74N,114.46E
1894-12-01,5.262,1.258,Wuhan,China,29.74N,114.46E
1895-01-01,2.083,1.074,Wuhan,China,29.74N,114.46E
1895-02-01,5.217,1.42,Wuhan,China,29.74N,114.46E
1895-03-01,9.437,1.34,Wuhan,China,29.74N,114.46E
1895-04-01,17.34,0.774,Wuhan,China,29.74N,114.46E
1895-05-01,21.37,1.023,Wuhan,China,29.74N,114.46E
1895-06-01,25.72,1.035,Wuhan,China,29.74N,114.46E
1895-07-01,28.318,0.986,Wuhan,China,29.74N,114.46E
1895-08-01,28.021,0.721,Wuhan,China,29.74N,114.46E
1895-09-01,23.428,1.38,Wuhan,China,29.74N,114.46E
1895-10-01,17.395,1.172,Wuhan,China,29.74N,114.46E
1895-11-01,10.796,1.087,Wuhan,China,29.74N,114.46E
1895-12-01,5.929,1.122,Wuhan,China,29.74N,114.46E
1896-01-01,4.563,1.157,Wuhan,China,29.74N,114.46E
1896-02-01,4.36,1.672,Wuhan,China,29.74N,114.46E
1896-03-01,8.753,1.555,Wuhan,China,29.74N,114.46E
1896-04-01,16.033,0.899,Wuhan,China,29.74N,114.46E
1896-05-01,21.122,0.971,Wuhan,China,29.74N,114.46E
1896-06-01,26.262,0.809,Wuhan,China,29.74N,114.46E
1896-07-01,28.718,0.828,Wuhan,China,29.74N,114.46E
1896-08-01,28.541,0.681,Wuhan,China,29.74N,114.46E
1896-09-01,24.23,0.755,Wuhan,China,29.74N,114.46E
1896-10-01,17.966,0.99,Wuhan,China,29.74N,114.46E
1896-11-01,12.558,1.097,Wuhan,China,29.74N,114.46E
1896-12-01,5.684,1.032,Wuhan,China,29.74N,114.46E
1897-01-01,4.429,1.617,Wuhan,China,29.74N,114.46E
1897-02-01,3.036,2.037,Wuhan,China,29.74N,114.46E
1897-03-01,9.934,1.635,Wuhan,China,29.74N,114.46E
1897-04-01,15.464,1.029,Wuhan,China,29.74N,114.46E
1897-05-01,21.845,1.265,Wuhan,China,29.74N,114.46E
1897-06-01,26.314,0.78,Wuhan,China,29.74N,114.46E
1897-07-01,28.738,0.785,Wuhan,China,29.74N,114.46E
1897-08-01,28.392,0.829,Wuhan,China,29.74N,114.46E
1897-09-01,24.354,0.964,Wuhan,China,29.74N,114.46E
1897-10-01,18.901,0.872,Wuhan,China,29.74N,114.46E
1897-11-01,11.944,0.82,Wuhan,China,29.74N,114.46E
1897-12-01,4.553,1.271,Wuhan,China,29.74N,114.46E
1898-01-01,4.143,1.021,Wuhan,China,29.74N,114.46E
1898-02-01,7.342,1.077,Wuhan,China,29.74N,114.46E
1898-03-01,9.796,1.812,Wuhan,China,29.74N,114.46E
1898-04-01,15.543,1.193,Wuhan,China,29.74N,114.46E
1898-05-01,22.829,1.09,Wuhan,China,29.74N,114.46E
1898-06-01,26.511,0.669,Wuhan,China,29.74N,114.46E
1898-07-01,29.479,1.593,Wuhan,China,29.74N,114.46E
1898-08-01,28.225,0.785,Wuhan,China,29.74N,114.46E
1898-09-01,24.503,0.725,Wuhan,China,29.74N,114.46E
1898-10-01,17.956,0.978,Wuhan,China,29.74N,114.46E
1898-11-01,11.722,0.951,Wuhan,China,29.74N,114.46E
1898-12-01,5.326,1.089,Wuhan,China,29.74N,114.46E
1899-01-01,3.223,0.897,Wuhan,China,29.74N,114.46E
1899-02-01,5.847,1.091,Wuhan,China,29.74N,114.46E
1899-03-01,10.57,0.907,Wuhan,China,29.74N,114.46E
1899-04-01,16.043,0.871,Wuhan,China,29.74N,114.46E
1899-05-01,21.493,0.916,Wuhan,China,29.74N,114.46E
1899-06-01,25.916,0.905,Wuhan,China,29.74N,114.46E
1899-07-01,29.244,0.561,Wuhan,China,29.74N,114.46E
1899-08-01,28.264,0.93,Wuhan,China,29.74N,114.46E
1899-09-01,23.907,1.215,Wuhan,China,29.74N,114.46E
1899-10-01,16.932,0.974,Wuhan,China,29.74N,114.46E
1899-11-01,10.69,0.807,Wuhan,China,29.74N,114.46E
1899-12-01,7.762,0.878,Wuhan,China,29.74N,114.46E
1900/1/1,1.668,1.579,Wuhan,China,29.74N,114.46E
1900/2/1,4.274,1.301,Wuhan,China,29.74N,114.46E
1900/3/1,9.605,0.909,Wuhan,China,29.74N,114.46E
1900/4/1,16.81,1.242,Wuhan,China,29.74N,114.46E
1900/5/1,21.887,0.994,Wuhan,China,29.74N,114.46E
1900/6/1,25.019,1.484,Wuhan,China,29.74N,114.46E
1900/7/1,28.98,0.742,Wuhan,China,29.74N,114.46E
1900/8/1,28.849,0.634,Wuhan,China,29.74N,114.46E
1900/9/1,24.113,0.834,Wuhan,China,29.74N,114.46E
1900/10/1,18.428,0.979,Wuhan,China,29.74N,114.46E
1900/11/1,12.013,0.907,Wuhan,China,29.74N,114.46E
1900/12/1,6.916,0.829,Wuhan,China,29.74N,114.46E
1901/1/1,5.619,1.01,Wuhan,China,29.74N,114.46E
1901/2/1,2.472,1.077,Wuhan,China,29.74N,114.46E
1901/3/1,10.227,1.015,Wuhan,China,29.74N,114.46E
1901/4/1,16.96,1.097,Wuhan,China,29.74N,114.46E
